Time (us),Volts (mV),Amps (mA),Frequency (Hz)
810813,56.54,148.44,
811727,58.94,132.39,
812639,66.97,140.41,
813552,58.54,128.38,
814465,44.9,108.32,
815378,46.91,120.35,
816291,44.1,96.28,
817202,47.31,92.27,
818115,46.51,60.18,
819029,28.05,60.18,
819939,30.46,48.14,
820852,25.24,44.13,
821764,18.02,32.09,
822676,16.42,4.01,
823587,3.18,-12.03,
824500,0.37,-8.02,
825414,6.39,-28.08,
826328,-5.25,-44.13,
827242,-6.45,-44.13,
828155,-8.05,-52.15,
829069,-25.71,-64.19,
829982,-22.9,-76.23,
830896,-24.9,-88.26,
831808,-37.34,-112.33,
832720,-38.14,-120.35,
833633,-48.97,-136.4,
834546,-48.57,-136.4,
835460,-49.38,-148.44,
836374,-55.39,-156.46,
837287,-42.56,-184.54,
838198,-47.37,-188.55,
839111,-63.42,-188.55,
840026,-68.23,-192.57,
840937,-65.02,-212.62,
841851,-80.27,-208.61,
842765,-79.46,-224.66,
843678,-87.09,-228.67,
844591,-83.48,-248.73,
845505,-79.06,-220.65,
846418,-85.48,-248.73,
847331,-85.48,-232.68,
848245,-71.84,-264.78,
849159,-86.28,-272.8,
850074,-87.09,-244.72,
850986,-82.67,-240.71,
851899,-84.28,-236.69,
852813,-85.88,-228.67,
853726,-95.11,-240.71,
854640,-89.89,-244.72,
855554,-81.07,-244.72,
856468,-82.27,-236.69,
857380,-74.25,-216.64,
858293,-69.03,-192.57,
859204,-75.05,-208.61,
860117,-67.83,-216.64,
861031,-63.42,-196.58,
861943,-61.41,-184.54,
862857,-63.02,-160.47,
863771,-69.43,-152.45,
864686,-56.6,-152.45,
865598,-50.98,-136.4,
866510,-43.76,-132.39,
867424,-34.53,-116.34,
868337,-24.9,-96.28,
869252,-31.72,-96.28,
870164,-26.91,-80.23,
871075,-20.89,-88.26,
871986,-15.68,-76.22,
872900,-15.68,-40.12,
873814,-28.11,-24.07,
874727,-13.27,-40.12,
875639,-6.05,-40.12,
876551,-1.64,4.01,
877465,13.61,20.06,
878378,26.45,28.08,
879291,22.03,40.12,
880202,26.05,52.15,
881114,28.05,64.19,
882028,34.87,72.21,
882941,36.88,80.23,
883855,26.85,88.26,
884769,36.88,104.3,
885682,48.51,96.28,
886595,50.12,112.33,
887508,58.54,136.4,
888422,63.36,160.47,
889336,63.36,140.41,
890250,68.57,152.45,
891163,69.37,176.52,
892077,74.59,188.55,
892989,77,180.53,
893902,65.76,180.53,
894815,76.59,200.59,
895728,84.22,200.59,
896641,80.61,228.67,
897553,94.65,216.64,
898467,97.86,252.74,
899381,97.46,232.68,
900293,99.06,236.69,
901205,94.65,236.7,
902119,98.26,248.73,
903033,95.85,236.69,
903944,89.03,240.71,
904857,93.44,240.71,
905771,95.45,244.72,
906683,90.64,244.72,
907596,98.66,236.7,
908510,95.85,204.6,
909424,94.65,240.71,
910336,101.47,232.68,
911249,91.04,232.68,
912164,95.45,220.65,
913076,96.25,196.58,
913988,82.21,220.65,
914900,71.78,216.64,
915815,82.61,220.65,
916727,79.8,184.54,
917641,80.61,184.54,
918555,70.58,168.49,
919470,73.79,144.43,
920383,72.58,160.47,
921295,64.56,136.4,
922207,65.76,136.4,
923120,61.35,112.33,
924034,47.71,104.31,
924946,42.49,108.32,
925859,41.29,92.27,
926771,36.48,92.27,
927684,36.88,84.25,
928597,22.44,52.15,
929509,28.85,56.16,
930424,28.85,52.15,
931336,27.25,44.13,
932248,22.84,0,
933161,12.41,-12.04,
934074,0.77,-16.05,
934985,-2.84,-28.08,
935897,-15.28,-48.14,
936811,-8.46,-52.15,
937725,-10.46,-60.18,
938638,-31.72,-76.23,
939551,-22.9,-100.3,
940465,-25.3,-104.3,
941377,-25.71,-100.29,
942289,-24.9,-120.35,
943201,-38.14,-112.33,
944113,-45.36,-128.38,
945026,-44.96,-156.46,
945936,-59.41,-168.49,
946849,-57.4,-172.5,
947761,-54.19,-168.49,
948677,-71.04,-172.51,
949591,-68.23,-196.58,
950503,-63.42,-212.62,
951416,-70.64,-220.65,
952331,-67.83,-232.68,
953244,-85.88,-244.72,
954158,-84.68,-236.69,
955072,-81.07,-244.72,
955984,-83.88,-260.76,
956896,-85.48,-272.8,
957810,-85.08,-252.74,
958724,-97.92,-240.71,
959637,-93.1,-236.69,
960550,-84.68,-244.72,
961463,-86.69,-248.73,
962376,-73.85,-244.72,
963290,-80.67,-260.77,
964201,-83.48,-240.71,
965114,-79.86,-232.69,
966026,-81.47,-232.68,
966937,-84.68,-232.68,
967852,-73.05,-232.68,
968765,-81.87,-220.65,
969678,-72.64,-200.59,
970591,-67.43,-176.52,
971504,-64.22,-172.5,
972420,-55.79,-172.51,
973334,-50.98,-168.5,
974246,-49.78,-148.44,
975160,-42.56,-148.44,
976073,-44.16,-128.38,
976985,-41.35,-104.31,
977897,-42.15,-104.31,
978812,-40.95,-100.3,
979725,-32.93,-84.25,
980638,-22.5,-80.24,
981552,-15.28,-52.15,
982466,-7.25,-52.15,
983378,-11.26,-44.13,
984291,-8.86,-36.11,
985202,-2.04,-8.02,
986115,1.17,-4.01,
987028,11.6,8.02,
987940,12.41,24.07,
988854,8.39,48.14,
989767,18.42,44.13,
990683,23.24,72.21,
991596,28.05,68.2,
992509,35.27,72.21,
993421,47.31,80.24,
994336,46.1,100.29,
995249,54.13,112.33,
996161,49.72,132.39,
997075,56.54,128.38,
997988,52.52,124.37,
998901,48.91,156.46,
999814,62.15,152.45,
1000728,66.97,168.49,
1001642,73.79,180.53,
1002555,83.01,184.54,
1003467,82.61,188.55,
1004381,83.01,200.59,
1005294,89.83,196.58,
1006206,86.22,220.65,
1007119,91.84,224.66,
1008032,94.65,212.62,
1008946,75.39,232.68,
1009860,89.83,240.71,
1010775,95.05,220.65,
1011689,101.07,232.68,
1012602,105.08,240.71,
1013515,90.23,248.73,
1014427,96.25,252.74,
1015342,100.67,244.72,
1016254,96.65,236.7,
1017166,101.47,228.67,
1018080,100.26,248.73,
1018993,79,224.66,
1019905,88.63,224.66,
1020817,87.43,224.66,
1021732,86.22,216.64,
1022646,94.25,220.65,
1023559,79.8,200.59,
1024473,88.23,204.6,
1025387,88.23,172.5,
1026299,80.61,196.58,
1027210,84.22,160.47,
1028123,79.8,164.48,
1029037,65.36,164.48,
1029949,56.13,152.45,
1030861,62.95,144.42,
1031775,57.74,124.37,
1032688,56.54,120.35,
1033600,38.88,128.38,
1034514,49.72,116.34,
1035427,55.73,96.28,
1036340,47.31,92.27,
1037253,46.51,80.24,
1038165,40.09,72.21,
1039078,28.45,48.14,
1039990,14.01,40.12,
1040902,23.64,24.07,
1041816,14.01,24.07,
1042730,13.21,-4.01,
1043642,-1.23,-8.02,
1044555,2.78,-28.08,
1045468,-3.64,-28.08,
1046382,-11.66,-36.11,
1047295,-4.44,-68.2,
1048208,-12.07,-68.2,
1049121,-26.11,-72.21,
1050033,-33.73,-92.27,
1050944,-39.75,-84.25,
1051856,-41.75,-116.34,
1052770,-36.54,-128.38,
1053683,-53.39,-144.43,
1054597,-51.38,-160.47,
1055512,-37.34,-152.45,
1056424,-46.17,-156.46,
1057338,-47.37,-164.48,
1058252,-53.79,-200.59,
1059166,-68.23,-200.59,
1060080,-66.23,-220.65,
1060993,-86.28,-200.59,
1061905,-79.46,-236.7,
1062820,-79.06,-224.66,
1063734,-88.29,-232.68,
1064647,-83.88,-252.74,
1065561,-79.86,-256.76,
1066475,-85.88,-236.69,
1067387,-73.45,-236.69,
1068299,-79.86,-252.74,
1069210,-85.08,-252.74,
1070123,-82.67,-268.79,
1071035,-100.73,-252.74,
1071946,-88.29,-244.72,
1072860,-87.89,-240.71,
1073773,-91.9,-236.7,
1074686,-83.07,-236.7,
1075599,-73.45,-236.69,
1076512,-71.84,-240.71,
1077425,-69.43,-208.61,
1078337,-75.05,-180.53,
1079251,-72.64,-184.54,
1080164,-63.42,-196.58,
1081076,-71.84,-192.57,
1081988,-62.21,-188.55,
1082901,-57.8,-152.45,
1083814,-61.81,-160.47,
1084727,-54.99,-132.39,
1085639,-46.57,-124.37,
1086552,-39.35,-120.35,
1087466,-23.7,-116.34,
1088379,-30.92,-108.32,
1089292,-26.91,-80.23,
1090204,-21.29,-72.21,
1091117,-21.69,-76.22,
1092031,-22.5,-48.14,
1092943,-12.47,-44.13,
1093856,-14.47,-28.08,
1094770,-8.05,-28.08,
Time (us),Volts (mV),Amps (mA),Frequency (Hz)
0,5.57,24.07,100
823,3.57,24.07,
1644,13.2,40.12,
2468,15.2,44.13,
3290,21.62,56.16,
4112,26.44,64.19,
4933,35.66,76.22,
5756,29.24,72.21,
6578,34.86,96.28,
7399,42.88,100.3,
8222,44.09,96.28,
9044,56.93,128.38,
9865,58.13,128.38,
10687,46.9,124.37,
11508,57.33,148.44,
12330,63.34,152.45,
13152,64.15,148.44,
13974,64.55,164.48,
14795,64.95,160.47,
15618,61.74,168.5,
16440,67.36,188.55,
17263,67.76,192.57,
18085,69.76,200.59,
18905,79.79,192.57,
19728,91.83,204.6,
20550,81.4,212.63,
21372,86.21,212.62,
22194,89.42,220.65,
23016,84.21,224.66,
23838,87.01,212.62,
24661,82.6,220.65,
25483,68.56,232.69,
26306,80.19,224.66,
27129,87.41,212.62,
27950,87.01,212.62,
28773,91.83,208.61,
29595,89.42,216.64,
30416,75.78,208.61,
31236,81.8,220.65,
32059,85.41,200.59,
32881,78.59,184.54,
33704,75.78,180.53,
34526,78.19,196.58,
35349,58.13,196.58,
36171,67.76,152.45,
36992,63.74,156.46,
37815,60.94,164.48,
38637,62.54,152.45,
39460,61.34,156.46,
40282,62.54,148.44,
41106,60.94,132.39,
41927,58.53,120.36,
42749,51.71,112.33,
43571,50.51,104.31,
44392,47.3,100.3,
45214,39.67,80.24,
46035,28.44,64.19,
46857,30.45,76.22,
47679,28.84,64.19,
48501,26.44,52.16,
49322,28.04,40.12,
50143,23.63,20.06,
50963,3.57,-4.01,
51785,10.79,-4.01,
52608,6.38,-12.03,
53430,1.16,-32.09,
54253,-0.44,-40.12,
55075,-8.87,-36.1,
55896,-30.53,-56.16,
56719,-28.93,-84.25,
57541,-30.13,-84.25,
58363,-35.35,-88.26,
59186,-33.34,-112.33,
60006,-32.54,-132.39,
60828,-52.2,-140.41,
61651,-49.79,-144.42,
62472,-51.39,-168.49,
63295,-64.63,-184.54,
64119,-60.22,-180.53,
64941,-64.63,-184.54,
65763,-71.05,-216.64,
66585,-82.69,-208.61,
67408,-75.06,-208.61,
68228,-82.28,-232.68,
69051,-77.07,-232.68,
69872,-82.28,-240.71,
70696,-89.91,-248.73,
71519,-89.1,-244.72,
72341,-87.5,-256.75,
73163,-90.31,-244.72,
73984,-86.7,-256.75,
74805,-88.7,-260.76,
75630,-104.35,-264.78,
76451,-96.73,-256.75,
77273,-95.92,-252.74,
78095,-101.54,-228.67,
78916,-89.1,-248.73,
79737,-90.31,-256.75,
80560,-96.73,-232.68,
81382,-79.88,-220.65,
82206,-75.46,-220.65,
83029,-75.46,-232.68,
83851,-73.46,-208.61,
84673,-67.44,-184.54,
85494,-75.86,-188.55,
86317,-64.23,-196.58,
87140,-67.84,-148.44,
87961,-67.04,-152.45,
88783,-57.41,-152.45,
89605,-48.18,-132.39,
90428,-54.2,-108.32,
91250,-38.15,-104.31,
92072,-32.14,-100.29,
92892,-30.93,-80.23,
93716,-25.32,-72.21,
94538,-17.29,-60.18,
95359,-23.71,-36.11,
96182,-16.09,-24.07,
97002,-13.28,-20.06,
97824,-14.89,-20.06,
98646,2.77,0,
99467,14.8,24.07,
100288,9.18,36.11,
101110,19.62,60.18,
101932,25.23,56.16,
102753,21.62,60.18,
103576,31.25,80.24,
104398,36.87,76.23,
105218,34.46,104.31,
106040,42.48,108.32,
106861,45.69,112.33,
107682,41.28,124.37,
108505,43.28,140.41,
109327,56.93,148.44,
110148,56.12,148.44,
110969,55.32,136.4,
111792,58.93,160.47,
112614,72.57,164.48,
113435,75.78,176.52,
114257,79.79,184.54,
115079,78.99,184.54,
115900,73.77,184.54,
116722,78.59,184.54,
117544,83,204.6,
118366,72.97,212.62,
119188,85.41,200.59,
120008,82.6,208.61,
120831,77.39,204.6,
121655,80.59,228.67,
122478,89.42,220.65,
123299,87.01,216.64,
124121,89.82,208.61,
124943,92.63,220.65,
125766,82.6,220.65,
126589,85.81,228.67,
127411,85.81,220.65,
128233,80.59,224.66,
129056,83.8,216.64,
129876,82.2,204.6,
130699,70.97,196.58,
131523,77.39,196.58,
132347,87.01,192.57,
133170,82.2,168.5,
133991,82.2,184.54,
134813,77.39,172.51,
135635,64.95,168.5,
136458,67.36,164.48,
137279,67.76,156.46,
138101,47.3,152.45,
138922,57.33,120.35,
139743,51.71,132.39,
140564,44.49,128.38,
141387,42.08,132.39,
142209,46.9,84.25,
143031,40.48,80.24,
143854,41.28,92.27,
144676,46.09,80.24,
145497,30.85,72.21,
146317,32.85,56.17,
147139,31.65,60.18,
147960,23.63,56.16,
148783,20.82,40.12,
149605,9.59,8.02,
150427,-10.87,-12.03,
151249,-3.65,-12.03,
152072,-2.05,-24.07,
152893,-7.66,-28.08,
153715,-8.87,-52.15,
154536,-11.68,-64.19,
155357,-30.13,-68.2,
156180,-25.72,-92.27,
157001,-28.53,-104.3,
157824,-38.56,-104.31,
158645,-41.76,-116.34,
159467,-42.57,-128.38,
160290,-67.44,-164.48,
161112,-61.02,-160.47,
161934,-60.22,-180.53,
162755,-69.45,-196.58,
163577,-60.62,-200.59,
164399,-61.02,-216.64,
165220,-75.46,-224.66,
166040,-74.66,-224.66,
166861,-77.47,-228.67,
167683,-86.3,-224.66,
168508,-84.29,-244.72,
169330,-84.69,-248.73,
170151,-94.32,-276.81,
170972,-99.13,-252.74,
171795,-96.33,-248.73,
172618,-95.92,-260.76,
173441,-92.71,-276.81,
174264,-89.91,-264.78,
175086,-94.32,-244.72,
175908,-94.32,-256.75,
176729,-83.09,-280.83,
177551,-81.48,-256.75,
178374,-85.49,-236.69,
179196,-79.48,-252.74,
180017,-79.88,-240.71,
180839,-89.51,-208.61,
181662,-89.1,-192.56,
182483,-78.27,-224.66,
183305,-73.46,-200.59,
184127,-64.63,-184.54,
184948,-62.23,-176.52,
185769,-64.23,-168.49,
186591,-59.02,-152.45,
187414,-45.78,-136.4,
188235,-50.99,-128.38,
189057,-40.16,-128.38,
189878,-34.54,-104.31,
190700,-41.36,-108.32,
191523,-42.17,-76.22,
192345,-22.91,-64.19,
193167,-19.7,-68.2,
193989,-15.69,-44.13,
194811,-10.47,-24.07,
195635,-10.87,-24.07,
196458,-0.84,-20.06,
197279,9.59,8.02,
198100,9.99,28.08,
198920,23.63,32.09,
199743,24.03,44.13,
200564,18.01,60.18,
201386,26.03,68.2,
202205,23.63,80.24,
203027,26.44,84.25,
203847,36.06,104.31,
204669,43.69,108.32,
205491,30.85,120.35,
206313,46.9,104.31,
207136,44.89,140.41,
207957,59.33,132.39,
208779,61.34,132.39,
209600,66.55,148.44,
210422,56.52,168.5,
211242,67.76,168.5,
212065,64.95,176.52,
212885,62.94,176.52,
213709,73.77,188.55,
214531,81.8,176.52,
215353,71.77,196.58,
216174,78.19,196.58,
216996,85.41,196.58,
217820,81.4,200.59,
218642,82.6,212.62,
219464,87.01,220.65,
220287,75.38,212.62,
221109,79.39,216.64,
221931,84.61,212.63,
222753,73.37,228.67,
223575,87.41,220.65,
224398,91.03,220.65,
225220,76.98,224.66,
226041,86.61,220.65,
226862,90.62,208.61,
227685,85.81,204.6,
228506,87.01,200.59,
229330,86.61,212.63,
230153,72.57,208.62,
230973,75.38,204.6,
231795,69.36,196.58,
232618,69.36,192.57,
233440,66.15,180.53,
234262,69.36,168.49,
235083,55.32,144.42,
235904,60.54,156.46,
236728,57.73,152.45,
237550,66.15,156.46,
238373,63.74,136.4,
239194,62.14,116.34,
240016,48.1,132.39,
240839,41.28,108.32,
241661,44.89,104.31,
242484,43.69,80.24,
243305,34.06,68.2,
244128,30.45,72.21,
244948,29.64,72.21,
245770,24.83,60.18,
246594,24.03,56.17,
247417,22.82,36.11,
248239,8.38,16.05,
249060,10.39,4.01,
249880,4.37,-32.09,
250703,-8.47,-28.08,
251525,-8.47,-44.13,
252348,-11.28,-44.13,
253170,-17.29,-76.22,
253992,-21.3,-84.25,
254812,-32.54,-96.28,
255635,-44.57,-92.27,
256456,-40.16,-104.31,
257277,-42.17,-116.34,
258098,-42.17,-160.47,
258919,-38.96,-148.44,
259743,-47.38,-168.5,
260566,-63.03,-164.48,
261388,-64.63,-180.53,
262209,-62.63,-192.56,
263031,-68.64,-196.58,
263852,-68.64,-224.66,
264676,-89.1,-208.61,
265498,-93.12,-216.64,
266320,-87.1,-248.73,
267143,-81.48,-252.74,
267964,-92.31,-248.73,
268786,-85.49,-232.68,
269609,-89.51,-240.71,
270432,-91.11,-268.79,
271256,-89.51,-256.75,
272079,-88.3,-256.76,
272901,-91.11,-280.83,
273724,-87.5,-276.81,
274545,-91.91,-240.71,
275368,-99.13,-252.74,
276189,-98.33,-264.78,
277011,-84.69,-252.74,
277835,-88.3,-228.67,
278658,-79.88,-236.69,
279481,-75.06,-232.68,
280304,-86.3,-224.66,
281126,-74.26,-220.65,
281946,-79.07,-200.59,
282770,-72.66,-188.55,
283593,-62.23,-176.52,
284416,-58.61,-172.5,
285236,-73.86,-148.44,
286058,-57.41,-136.4,
286878,-47.78,-132.39,
287699,-49.79,-128.38,
288522,-37.75,-100.29,
289345,-31.74,-92.27,
290169,-33.74,-88.26,
290991,-20.9,-76.22,
291813,-17.29,-56.16,
292635,-17.29,-28.08,
293458,-8.47,-44.13,
294281,-3.25,-24.07,
295103,-12.48,-20.06,
295925,-12.08,12.04,
296748,13.2,32.09,
297569,13.6,40.12,
298392,21.22,48.14,
299213,23.63,52.15,
300035,17.61,80.24,
300855,24.83,80.24,
301677,38.87,84.25,
302500,39.27,84.25,
303321,42.88,104.31,
304144,50.1,112.33,
304964,44.09,124.37,
305786,45.69,96.28,
306609,45.29,140.41,
307429,53.72,140.41,
308250,55.72,144.42,
309072,66.55,168.5,
309893,71.77,156.46,
310715,65.75,172.51,
311537,72.97,172.51,
312359,77.39,180.53,
313180,78.19,204.6,
314000,84.61,184.54,
314823,82.2,196.58,
315647,75.78,216.64,
316470,75.78,200.59,
317292,82.6,208.61,
318115,76.98,212.62,
318934,89.02,212.62,
319758,82.6,224.66,
320580,83.8,212.62,
321403,82.2,216.64,
322223,96.64,204.6,
323047,93.03,224.66,
323867,93.43,232.69,
324689,90.62,224.66,
325511,74.98,224.66,
326334,81.8,204.6,
327158,79.39,192.57,
327979,72.97,196.58,
328801,81,192.57,
329623,80.59,200.59,
330444,66.95,180.53,
331266,78.99,188.55,
332088,77.79,164.48,
332909,70.97,172.51,
333732,72.17,176.52,
334554,67.76,148.44,
335377,56.12,144.43,
336197,56.93,144.42,
337017,54.92,124.37,
337840,46.09,128.38,
338662,47.3,128.38,
339485,46.49,100.3,
340307,32.45,84.25,
341128,42.88,92.27,
341948,41.28,76.22,
342770,31.25,68.2,
343592,31.65,60.18,
344414,30.45,60.18,
345235,17.61,36.11,
346058,17.21,28.08,
346878,10.79,0,
347701,-4.05,-4.01,
348523,3.17,-20.06,
349345,-1.65,-28.08,
350169,-16.09,-12.03,
350991,-18.1,-44.13,
351812,-10.87,-68.2,
352635,-22.51,-72.21,
353457,-25.72,-92.27,
354280,-24.51,-112.33,
355101,-39.76,-136.4,
355922,-38.96,-136.4,
356744,-45.38,-128.38,
357568,-55.81,-176.52,
358391,-62.63,-168.49,
359211,-55.81,-168.49,
360033,-72.25,-184.54,
360854,-65.43,-216.63,
361677,-64.23,-204.6,
362500,-69.45,-204.6,
363322,-71.05,-220.65,
364143,-71.05,-244.72,
364964,-85.89,-248.73,
365786,-84.69,-228.67,
366609,-83.89,-256.75,
367430,-88.3,-256.76,
368252,-98.33,-248.73,
369074,-93.12,-248.73,
369894,-97.53,-276.81,
370715,-98.73,-272.8,
371537,-88.7,-256.75,
372359,-90.31,-248.73,
373182,-93.12,-252.74,
374003,-85.89,-244.72,
374825,-92.71,-248.73,
375648,-94.32,-236.69,
376469,-93.52,-244.72,
377291,-81.08,-224.66,
378112,-84.69,-232.68,
378934,-81.48,-220.65,
379757,-73.46,-200.59,
380580,-77.47,-196.58,
381403,-66.64,-188.55,
382224,-60.22,-164.48,
383045,-55.81,-168.49,
383865,-51.79,-152.45,
384688,-46.18,-144.42,
385512,-53.4,-116.34,
386335,-46.18,-108.32,
387157,-35.35,-120.35,
387978,-32.94,-88.26,
388799,-23.31,-68.2,
389620,-26.12,-76.22,
390444,-28.53,-56.16,
391267,-23.71,-32.09,
392089,-10.87,-36.1,
392910,-11.68,-32.09,
393732,0.76,-24.07,
394555,4.77,24.07,
395377,9.59,28.08,
396197,18.41,32.09,
397018,24.03,60.18,
397840,24.43,64.19,
398663,30.85,76.23,
399485,32.45,68.2,
400306,21.62,76.22,
401129,32.05,108.32,
401950,39.67,100.3,
402773,43.28,100.3,
403594,52.11,120.35,
404415,55.72,124.37,
405237,49.7,132.39,
406060,58.53,136.4,
406880,62.14,160.47,
407702,63.74,132.39,
408524,68.16,164.48,
409345,71.77,172.51,
410167,56.93,176.52,
410989,66.55,176.52,
411810,76.58,188.55,
412634,74.18,196.58,
413456,73.77,208.61,
414278,83.4,212.62,
415101,70.97,212.62,
415922,87.41,196.58,
416744,90.22,220.65,
417567,81,220.65,
418391,88.22,216.64,
419212,91.43,224.66,
420035,75.78,224.66,
420855,72.97,224.66,
421675,79.39,228.67,
422498,76.98,212.62,
423321,82.6,208.61,
424143,89.42,212.62,
424966,78.59,204.6,
425788,85.41,220.65,
426610,85.81,224.66,
427432,81,204.6,
428254,78.99,200.59,
429077,80.59,216.64,
429897,68.96,188.55,
430720,67.36,172.51,
431542,70.56,128.38,
432365,59.33,164.48,
433186,60.94,172.51,
434007,64.15,136.4,
434827,58.93,132.39,
435650,55.32,120.35,
436473,56.12,116.34,
437296,53.31,104.31,
438118,44.49,104.31,
438940,46.9,100.3,
439761,41.68,92.27,
440584,31.25,80.24,
441406,28.04,72.21,
442225,30.05,52.16,
443046,28.04,52.16,
443867,24.83,40.12,
444689,15.6,32.09,
445511,7.58,-4.01,
446334,13.2,-20.06,
447156,9.18,-8.02,
447978,2.77,-40.12,
448800,-2.05,-52.15,
449622,-8.07,-40.12,
450444,-20.5,-68.2,
451266,-21.71,-84.25,
452089,-37.75,-88.26,
452909,-33.34,-92.27,
453732,-33.34,-112.33,
454555,-39.76,-140.41,
455377,-52.6,-132.39,
456198,-52.6,-140.41,
457019,-50.19,-172.5,
457842,-52.6,-180.53,
458664,-53.8,-180.53,
459486,-58.21,-188.55,
460309,-73.46,-208.61,
461133,-72.25,-220.65,
461954,-76.67,-216.64,
462776,-84.29,-232.68,
463598,-84.29,-248.73,
464420,-82.69,-248.73,
465241,-95.92,-240.71,
466063,-88.7,-252.74,
466884,-86.3,-268.79,
467707,-87.9,-268.79,
468529,-89.1,-264.78,
469350,-87.1,-248.73,
470172,-97.93,-264.78,
470994,-90.31,-264.78,
471816,-96.73,-260.77,
472639,-99.53,-256.75,
473462,-94.32,-256.75,
474285,-89.91,-264.78,
475107,-96.73,-236.69,
475928,-91.11,-220.65,
476750,-87.9,-220.65,
477574,-86.3,-248.73,
478397,-70.25,-216.64,
479218,-66.64,-208.61,
480041,-73.46,-184.54,
480862,-64.63,-188.55,
481684,-56.61,-168.49,
482507,-60.62,-156.46,
483328,-59.82,-156.46,
484151,-45.38,-136.4,
484972,-55,-124.36,
485793,-48.99,-100.3,
486615,-36.15,-108.32,
487437,-35.75,-80.23,
488260,-26.52,-64.19,
489082,-10.47,-48.14,
489902,-20.1,-44.13,
490724,-10.07,-36.11,
491546,-2.85,-24.07,
492368,-6.46,-4.01,
493190,3.57,4.01,
494011,8.78,32.1,
494834,9.59,44.13,
495656,11.19,40.12,
496478,20.42,48.14,
497300,25.63,52.15,
498123,28.84,84.25,
498944,39.27,84.25,
499767,32.85,84.25,
500588,44.49,100.3,
501409,50.91,100.3,
502230,50.91,116.34,
503052,52.91,136.4,
503874,48.5,144.42,
504695,52.51,140.41,
505518,50.91,148.44,
506339,64.55,156.46,
507161,68.16,164.48,
507982,71.37,184.54,
508803,78.99,184.54,
509626,78.59,192.57,
510449,73.77,200.59,
511272,77.39,204.6,
512095,83.4,196.58,
512916,75.78,212.63,
513738,83.8,212.62,
514562,74.58,220.65,
515384,74.98,192.57,
516205,81,216.64,
517026,84.61,224.66,
517848,82.6,220.65,
518669,89.42,212.62,
519491,90.22,216.64,
520314,85.81,224.66,
521136,89.02,208.61,
521959,91.03,216.64,
522781,88.62,220.65,
523604,89.82,228.67,
524426,87.01,176.52,
525246,74.18,204.6,
526068,75.38,184.54,
526889,79.39,180.53,
527711,74.58,176.52,
528534,78.99,184.54,
529355,75.78,192.57,
530175,67.76,176.52,
530996,69.76,160.47,
531818,66.55,160.47,
532640,62.14,152.45,
533463,61.74,136.4,
534285,60.54,128.38,
535108,30.05,124.37,
535927,42.48,128.38,
536750,41.68,92.27,
537572,38.07,92.27,
538395,37.27,96.28,
539216,40.48,84.25,
540038,28.84,76.22,
540859,37.27,64.19,
541680,32.85,56.17,
542503,26.03,56.17,
543325,20.42,44.13,
544146,16.81,8.02,
544967,-7.26,-28.08,
545789,-13.68,-16.05,
546610,-6.06,-20.06,
547432,-15.69,-32.09,
548254,-18.9,-44.13,
549077,-14.89,-68.2,
549897,-32.94,-72.21,
550721,-18.9,-88.26,
551543,-22.51,-112.33,
552364,-34.94,-108.32,
553187,-36.15,-104.31,
554007,-37.35,-160.47,
554830,-63.83,-136.4,
555651,-56.61,-156.46,
556474,-62.63,-176.52,
557297,-69.85,-180.53,
558120,-73.86,-196.58,
558941,-66.64,-200.59,
559764,-79.88,-216.64,
560586,-75.46,-220.65,
561407,-78.27,-228.67,
562226,-81.08,-248.73,
563048,-82.28,-244.72,
563869,-83.09,-236.7,
564691,-92.31,-264.78,
565515,-95.92,-256.75,
566336,-97.93,-256.75,
567157,-95.12,-248.73,
567979,-101.14,-272.8,
568801,-97.53,-260.76,
569622,-94.32,-244.72,
570444,-100.34,-252.74,
571267,-83.09,-276.81,
572088,-80.28,-248.73,
572910,-83.09,-236.7,
573734,-79.07,-248.73,
574557,-77.07,-252.74,
575380,-93.52,-208.61,
576201,-80.68,-212.62,
577023,-85.09,-228.67,
577844,-71.85,-228.67,
578665,-65.43,-188.55,
579487,-64.63,-180.53,
580309,-71.85,-172.51,
581131,-58.61,-160.47,
581952,-46.58,-128.38,
582775,-38.96,-136.4,
583597,-34.94,-124.37,
584418,-32.54,-112.33,
585239,-37.75,-100.29,
586060,-29.33,-84.25,
586882,-23.71,-64.19,
587704,-26.92,-52.15,
588526,-14.89,-44.13,
589348,-13.68,-32.09,
590169,-18.1,-24.07,
590991,-8.47,-16.05,
