Time (us),Volts (mV),Amps (mA),Frequency (Hz)
280931,-75.25,-192.57,
281755,-73.25,-184.54,
282581,-62.42,-184.54,
283406,-56.4,-172.5,
284230,-63.22,-164.48,
285053,-53.19,-144.42,
285878,-45.17,-128.38,
286702,-45.17,-144.43,
287525,-45.17,-140.41,
288349,-29.52,-112.33,
289171,-40.75,-96.28,
289995,-34.33,-76.23,
290820,-31.12,-92.27,
291644,-26.31,-52.15,
292467,-26.31,-40.12,
293292,-16.68,-48.14,
294115,-20.29,-32.09,
294939,-12.27,-16.05,
295763,5.38,-12.03,
296587,15.01,0,
297411,18.22,24.07,
298235,22.63,12.04,
299059,14.61,36.11,
299882,15.81,36.11,
300706,18.62,44.13,
301530,8.59,44.13,
302354,20.63,40.12,
303177,24.64,52.15,
304001,22.63,52.15,
304825,18.62,68.2,
305650,19.42,60.18,
306473,29.45,64.19,
307297,36.27,64.19,
308120,39.08,76.23,
308944,36.67,64.19,
309768,29.45,72.21,
310592,34.67,68.2,
311416,33.06,76.22,
312238,26.64,80.24,
313061,36.27,92.27,
313886,38.68,92.27,
314711,29.85,88.26,
315535,35.87,76.23,
316359,43.49,88.26,
317182,42.29,80.24,
318005,46.3,96.28,
318829,44.3,92.27,
319653,35.87,88.26,
320477,41.09,84.25,
321301,39.08,100.3,
322123,33.06,112.33,
322946,40.28,80.23,
323770,36.67,104.31,
324594,21.83,88.26,
325417,33.46,84.25,
326242,35.87,88.26,
327064,39.48,80.24,
327888,47.51,84.25,
328714,48.31,76.23,
329537,36.67,72.21,
330362,35.87,84.25,
331185,38.68,84.25,
332008,33.46,80.24,
332833,33.87,68.2,
333658,33.06,72.21,
334481,24.64,80.24,
335304,25.44,76.22,
336127,27.05,64.19,
336952,28.65,56.17,
337779,25.84,56.16,
338602,37.88,40.12,
339425,21.83,60.18,
340248,27.05,60.18,
341070,29.45,32.09,
341894,22.23,40.12,
342718,16.21,40.12,
343545,17.82,28.08,
344370,8.59,20.06,
345194,13,28.08,
346018,10.2,16.05,
346842,2.17,-4.01,
347665,6.99,-40.12,
348490,5.38,-24.07,
349313,-12.27,-40.12,
350135,-11.07,-52.15,
350959,-13.87,-56.16,
351783,-24.3,-68.2,
352608,-27.11,-76.22,
353431,-30.72,-96.28,
354255,-47.17,-108.32,
355078,-40.35,-120.35,
355902,-37.94,-120.35,
356727,-49.18,-128.38,
357550,-49.18,-132.39,
358373,-40.75,-156.46,
359196,-60.41,-156.46,
360019,-57.2,-176.52,
360844,-58.81,-192.57,
361669,-68.43,-200.59,
362494,-74.85,-200.59,
363317,-68.84,-204.6,
364141,-88.49,-240.71,
364964,-86.49,-236.69,
365788,-84.08,-212.62,
366613,-94.51,-232.68,
367436,-91.3,-256.76,
368260,-81.67,-240.71,
369082,-97.32,-252.74,
369906,-82.88,-248.73,
370730,-79.27,-264.78,
371555,-84.88,-252.74,
372380,-83.68,-244.72,
373203,-79.27,-252.74,
374028,-98.12,-240.71,
374853,-94.51,-236.7,
375677,-83.68,-240.71,
376501,-82.88,-228.67,
377326,-77.66,-216.64,
378149,-74.05,-228.67,
378974,-72.05,-220.65,
379799,-70.44,-200.59,
380623,-64.42,-192.57,
381446,-63.22,-204.6,
382270,-56,-172.51,
383092,-50.78,-148.44,
383914,-51.99,-164.48,
384738,-59.21,-148.44,
385562,-53.99,-132.39,
386387,-45.17,-116.34,
387210,-46.37,-116.34,
388034,-35.14,-100.29,
388858,-30.72,-72.21,
389681,-32.73,-60.18,
390505,-18.29,-60.18,
391328,-8.26,-52.15,
392151,-7.05,-48.14,
392976,-1.44,-36.11,
393802,-6.25,-20.06,
394625,-5.85,-12.04,
395448,0.97,20.06,
396272,8.99,12.04,
397095,11.4,32.09,
397920,16.21,12.04,
398745,13.81,40.12,
399568,7.79,40.12,
400392,26.64,32.09,
401216,30.66,48.14,
402040,27.05,56.17,
402864,31.46,52.15,
403686,31.86,48.14,
404511,14.21,64.19,
405335,15.41,64.19,
406158,20.23,68.2,
406984,25.84,68.2,
407808,33.46,60.18,
408632,35.07,80.23,
409454,25.44,88.26,
410277,33.87,84.25,
411099,37.48,76.23,
411923,31.06,80.23,
412748,33.46,76.22,
413572,39.48,84.25,
414396,28.65,100.3,
415219,42.29,76.22,
416045,27.85,88.26,
416870,38.68,92.27,
417695,39.88,80.23,
418519,42.69,100.3,
419342,37.88,92.27,
420164,41.09,104.31,
420988,43.09,84.25,
421811,40.69,92.27,
422636,43.49,100.29,
423459,43.9,100.3,
424285,33.46,76.22,
425108,37.88,84.25,
425931,32.66,88.26,
426755,29.85,100.3,
427579,29.45,88.26,
428404,35.87,84.25,
429229,20.23,88.26,
430053,28.65,80.24,
430876,35.07,64.19,
431700,27.85,68.2,
432526,40.28,72.21,
433349,39.88,64.19,
434172,25.44,72.21,
434997,30.26,60.18,
435822,30.66,60.18,
436648,19.42,60.18,
437471,27.85,52.15,
438294,27.85,60.18,
439117,13,48.14,
439942,18.62,48.14,
440766,29.05,44.13,
441590,18.22,52.15,
442413,20.63,52.15,
443236,21.43,24.07,
444059,8.59,28.08,
444883,9.39,12.04,
445708,5.78,-8.02,
446531,-3.84,-12.04,
447355,-7.46,-12.04,
448179,-3.44,-36.11,
449004,-17.08,-64.19,
449830,-22.3,-52.15,
450655,-21.5,-64.19,
451478,-28.32,-72.21,
452301,-25.11,-92.27,
453124,-25.51,-88.26,
453948,-41.56,-96.28,
454773,-44.76,-124.37,
455598,-48.78,-128.38,
456421,-50.78,-152.45,
457245,-54.39,-148.44,
458069,-53.19,-180.53,
458892,-65.23,-184.54,
459716,-68.43,-200.59,
460540,-71.24,-200.59,
461363,-71.24,-204.6,
462185,-72.85,-212.62,
463009,-76.06,-216.64,
463833,-71.64,-224.66,
464658,-76.86,-224.66,
465483,-76.46,-248.73,
466307,-77.26,-244.72,
467130,-82.88,-232.68,
467954,-90.9,-252.74,
468778,-92.1,-260.77,
469601,-95.71,-260.77,
470425,-83.68,-248.73,
471248,-80.07,-252.74,
472073,-80.47,-264.78,
472898,-80.47,-240.71,
473722,-81.27,-232.68,
474545,-89.3,-232.68,
475369,-82.07,-248.73,
476193,-77.26,-200.59,
477015,-80.47,-216.64,
477840,-71.24,-208.61,
478662,-74.85,-212.62,
479486,-76.46,-200.59,
480311,-71.64,-176.52,
481134,-65.23,-160.47,
481959,-56.8,-168.49,
482785,-54.39,-160.47,
483609,-45.17,-140.41,
484432,-45.97,-124.37,
485255,-37.54,-116.34,
486077,-30.72,-116.34,
486901,-31.12,-92.27,
487725,-26.71,-88.26,
488550,-28.32,-96.28,
489375,-36.74,-68.2,
490198,-21.1,-56.16,
491021,-18.29,-40.12,
491845,-9.86,-48.14,
492669,-5.85,-4.01,
493493,11.8,-4.01,
494317,10.2,0,
495139,15.41,20.06,
495964,19.42,20.06,
496788,17.02,40.12,
497611,15.81,16.05,
498432,21.43,48.14,
499256,-3.04,48.14,
500079,16.62,56.16,
500904,20.23,64.19,
501728,21.03,44.13,
502554,24.24,76.22,
503379,32.26,56.17,
504201,21.83,56.17,
505025,29.85,68.2,
505849,29.05,64.19,
506672,29.45,80.23,
507496,28.65,52.15,
508319,35.47,60.18,
509143,21.43,68.2,
509968,29.85,64.19,
510792,27.85,80.23,
511617,25.04,88.26,
512440,34.27,72.21,
513265,39.48,96.28,
514087,35.47,84.25,
514912,41.89,88.26,
515735,43.9,88.26,
516560,38.68,100.3,
517385,41.89,76.22,
518209,45.9,84.25,
519033,30.26,84.25,
519859,26.64,116.34,
520683,29.85,96.28,
521507,29.85,84.25,
522330,35.87,76.23,
523154,35.87,100.3,
523978,24.64,96.28,
524802,36.27,92.27,
525625,45.5,104.31,
526449,41.49,76.22,
527273,41.89,76.22,
528096,43.09,76.23,
528920,28.65,68.2,
529745,31.06,84.25,
530571,26.24,76.22,
531395,27.05,76.23,
532218,30.66,72.21,
533043,31.86,72.21,
533865,26.64,60.18,
534690,29.05,76.22,
535516,31.46,52.15,
536341,28.65,60.18,
537162,27.05,48.14,
537986,29.45,40.12,
538810,13.81,36.11,
539634,19.02,48.14,
540457,12.6,44.13,
541281,17.42,24.07,
542104,15.01,28.08,
542929,17.82,24.07,
543752,7.79,24.07,
544576,-1.04,-8.02,
545399,-1.84,-20.06,
546221,-3.84,-28.08,
547045,-1.04,-24.07,
547869,-3.04,-44.13,
548692,-7.46,-80.24,
549516,-21.1,-72.21,
550340,-21.5,-80.24,
551161,-39.55,-88.26,
551985,-40.35,-92.27,
552808,-34.33,-116.34,
553632,-41.96,-132.39,
554456,-57.2,-124.37,
555279,-49.18,-152.45,
556102,-48.38,-172.51,
556926,-49.18,-180.53,
557750,-49.98,-160.47,
558575,-57.2,-184.54,
559400,-68.43,-220.65,
560223,-70.04,-212.62,
561048,-72.85,-192.57,
561874,-84.88,-220.65,
562698,-72.05,-236.69,
563521,-80.47,-244.72,
564345,-94.51,-232.68,
565168,-85.69,-256.76,
565991,-81.27,-248.73,
566815,-87.29,-236.7,
567642,-83.28,-248.73,
568465,-87.69,-248.73,
569290,-92.51,-248.73,
570114,-88.89,-240.71,
570939,-90.5,-240.71,
571764,-90.5,-252.74,
572587,-87.69,-236.7,
573412,-78.06,-248.73,
574233,-88.49,-236.69,
575058,-78.86,-220.65,
575883,-74.85,-220.65,
576708,-71.24,-216.64,
577533,-72.45,-192.57,
578358,-60.81,-188.55,
579181,-72.05,-192.56,
580004,-60.41,-180.53,
580827,-55.2,-148.44,
581652,-54.39,-140.41,
582477,-53.59,-140.41,
583301,-50.38,-136.4,
584123,-53.19,-120.35,
584947,-45.97,-104.31,
585771,-36.34,-96.28,
586595,-35.14,-88.26,
587417,-27.51,-76.23,
588240,-17.89,-72.21,
589063,-20.29,-48.14,
589886,-9.86,-44.13,
590710,-3.44,-40.12,
591535,-7.86,-36.11,
592358,-1.04,-8.02,
593181,8.19,16.05,
594007,0.17,16.05,
594831,8.59,24.07,
595654,15.01,32.09,
596478,16.21,36.11,
597301,19.02,52.15,
598125,24.64,40.12,
598949,13.81,44.13,
599772,17.42,52.15,
600597,23.03,60.18,
601420,21.83,56.17,
602243,26.64,52.15,
603066,24.64,68.2,
603889,11,72.21,
604712,21.83,72.21,
605536,19.82,48.14,
606360,20.63,72.21,
607184,33.87,72.21,
608009,38.68,64.19,
608833,31.46,76.22,
609656,37.08,84.25,
610480,39.08,76.23,
611302,38.28,84.25,
612126,39.88,76.22,
612951,40.28,92.27,
613774,23.03,80.24,
614598,25.84,96.28,
615421,36.27,84.25,
616245,33.46,96.28,
617067,33.46,104.31,
617893,41.89,84.25,
618715,35.07,80.23,
619541,43.9,100.3,
620364,44.7,88.26,
621187,44.7,100.3,
622012,43.09,92.27,
622836,43.9,84.25,
623660,37.48,96.28,
624483,31.06,88.26,
625307,33.46,84.25,
626129,36.27,96.28,
626953,31.86,92.27,
627776,39.08,88.26,
628601,38.28,68.2,
629424,33.06,68.2,
630248,35.07,60.18,
631070,34.67,68.2,
631893,33.46,52.15,
632717,34.67,56.16,
633542,25.04,64.19,
634366,13.41,68.2,
635189,20.23,56.16,
636013,23.84,48.14,
636836,20.23,76.22,
637660,21.43,48.14,
638485,18.22,48.14,
639308,11.4,32.09,
640130,26.24,44.13,
640953,26.64,44.13,
641778,21.83,28.08,
642602,20.23,16.04,
643424,6.99,0,
644247,-8.26,-24.07,
645071,-16.68,-40.12,
645896,-11.87,-44.13,
646721,-17.08,-40.12,
647544,-18.69,-56.17,
648368,-18.69,-72.21,
649191,-31.93,-72.21,
650015,-23.5,-92.27,
650839,-27.92,-104.31,
651663,-32.73,-92.27,
652488,-33.13,-112.33,
653313,-37.94,-148.44,
654136,-54.39,-148.44,
654960,-53.99,-148.44,
655782,-56.4,-192.57,
656606,-65.23,-196.58,
657428,-64.82,-168.5,
658252,-65.23,-188.55,
659075,-80.47,-208.61,
659899,-74.05,-224.66,
660723,-73.25,-212.62,
661548,-78.46,-220.65,
662373,-79.67,-244.72,
663196,-79.27,-248.73,
664021,-92.91,-252.74,
664845,-88.89,-256.76,
665669,-92.1,-244.72,
666494,-96.12,-256.76,
667318,-93.71,-248.73,
668142,-88.09,-236.69,
668969,-99.73,-244.72,
669794,-85.69,-260.77,
670619,-81.67,-244.72,
671442,-82.88,-224.66,
672266,-78.46,-224.66,
673089,-73.65,-248.73,
673913,-86.09,-228.67,
674737,-77.66,-220.65,
675560,-76.46,-200.59,
676384,-88.89,-212.62,
677206,-72.45,-192.57,
678030,-63.22,-164.48,
678855,-70.44,-176.52,
679680,-65.23,-156.46,
680505,-53.99,-152.45,
681329,-58,-136.4,
682153,-41.15,-124.37,
682978,-32.73,-124.37,
683803,-43.96,-112.33,
684626,-33.93,-92.27,
685449,-32.73,-60.18,
686273,-29.92,-72.21,
687096,-28.72,-68.2,
687920,-21.5,-56.16,
688743,-24.71,-28.08,
689568,-10.66,-40.12,
690392,-2.64,-32.09,
691215,0.17,-4.01,
692040,5.38,16.05,
692865,12.2,16.05,
693688,7.79,36.11,
694512,15.01,44.13,
695336,20.23,28.08,
696157,16.21,40.12,
696982,11,56.17,
697805,17.42,48.14,
698628,17.02,60.18,
699451,18.62,36.11,
700275,23.44,68.2,
701098,27.05,52.15,
701921,24.64,56.16,
702746,29.85,64.19,
703569,28.25,48.14,
704393,23.03,76.22,
705217,38.68,84.25,
706040,39.88,84.25,
706864,29.45,108.32,
707689,34.67,76.22,
708513,31.46,84.25,
709337,19.02,76.22,
710161,30.66,76.23,
710986,37.08,92.27,
711809,37.48,92.27,
712634,45.1,80.23,
713456,47.91,92.27,
714280,37.08,84.25,
715104,39.08,108.32,
715928,43.9,92.27,
716752,39.88,88.26,
717577,32.66,116.34,
718399,38.28,96.28,
719223,32.26,80.24,
720047,33.87,92.27,
720872,38.68,92.27,
721697,40.28,84.25,
722522,43.9,84.25,
723347,32.66,84.25,
724171,29.45,88.26,
724995,34.67,68.2,
725818,34.67,80.23,
726642,30.26,88.26,
727465,32.66,76.22,
728290,29.05,80.23,
729113,25.84,76.22,
729937,33.46,60.18,
730763,33.87,72.21,
731587,34.27,64.19,
732411,33.87,68.2,
733236,33.87,56.16,
734059,19.82,52.15,
734882,24.24,48.14,
735706,25.84,48.14,
736529,23.03,40.12,
737353,23.44,52.15,
738176,23.03,40.12,
739001,4.98,36.11,
739825,12.6,28.08,
740649,15.41,20.06,
741474,7.79,8.02,
742298,10.6,-8.02,
743120,0.97,-20.06,
743944,-10.66,-40.12,
744768,-1.44,-36.11,
745594,-4.65,-48.14,
746416,-13.07,-68.2,
747240,-16.68,-68.2,
748063,-17.08,-88.26,
748888,-41.15,-88.26,
749712,-37.94,-108.32,
750537,-40.75,-124.37,
751362,-46.37,-128.38,
752186,-43.16,-144.42,
753010,-41.96,-148.44,
753834,-59.21,-148.44,
754656,-54.79,-176.52,
755481,-57.2,-172.51,
756306,-65.23,-184.54,
757130,-69.64,-212.62,
757955,-65.23,-220.65,
758780,-89.7,-212.62,
759605,-87.29,-216.64,
760427,-77.26,-248.73,
761251,-84.88,-256.75,
762075,-86.09,-220.65,
762899,-82.88,-228.67,
763723,-94.91,-256.76,
764548,-81.67,-232.68,
765371,-82.07,-252.74,
766194,-87.29,-252.74,
767017,-85.69,-252.74,
767842,-83.68,-240.71,
768665,-97.32,-240.71,
769489,-91.3,-252.74,
770312,-87.69,-244.72,
771134,-92.51,-248.73,
771959,-88.49,-240.71,
772784,-81.27,-216.64,
773610,-83.28,-216.64,
774433,-79.67,-216.64,
775258,-66.03,-204.6,
776080,-64.02,-188.55,
776903,-61.61,-172.5,
777727,-52.79,-188.55,
778550,-55.6,-168.5,
779374,-56,-132.39,
780196,-56,-164.48,
781020,-50.78,-136.4,
781843,-39.95,-116.34,
782666,-33.53,-96.28,
783491,-29.52,-120.35,
784315,-33.53,-88.26,
785139,-27.11,-60.18,
785964,-19.09,-68.2,
786786,-15.08,-60.18,
787611,-16.68,-32.09,
788434,-7.05,-44.13,
789259,-16.68,-28.08,
790082,-3.44,-12.03,
790906,0.97,8.02,
791730,4.18,28.08,
792553,15.81,16.05,
793377,16.21,32.09,
794200,8.99,20.06,
795024,13.41,40.12,
795848,26.64,52.15,
796672,25.84,44.13,
797495,26.64,56.16,
798318,27.85,60.18,
799141,16.62,64.19,
799965,21.83,52.15,
800790,25.84,72.21,
801614,25.44,64.19,
802436,30.66,76.23,
803260,27.45,64.19,
804084,20.63,72.21,
804907,23.44,88.26,
805730,42.69,76.23,
806554,38.28,80.23,
807379,41.09,88.26,
808201,41.09,80.24,
809027,27.85,96.28,
809852,37.08,84.25,
810676,40.69,80.24,
811500,30.26,68.2,
812324,29.45,88.26,
813147,39.48,96.28,
813969,35.07,88.26,
814793,36.67,96.28,
815617,43.49,92.27,
816440,37.48,96.28,
817264,42.69,92.27,
818088,43.49,84.25,
818912,33.06,100.29,
819736,35.87,92.27,
820560,34.27,92.27,
821385,33.87,76.23,
822209,35.47,76.22,
823033,26.64,80.24,
823857,21.83,84.25,
824680,29.85,72.21,
825504,30.26,92.27,
826329,37.08,80.24,
827154,38.68,76.22,
827979,40.69,64.19,
828802,26.24,68.2,
829626,31.06,68.2,
830448,33.06,48.14,
831272,21.43,48.14,
832094,25.44,52.15,
832918,24.64,52.15,
833741,9.39,48.14,
834565,15.01,40.12,
835391,19.82,48.14,
836214,13.41,56.16,
837038,28.65,40.12,
837863,29.05,40.12,
838686,12.2,44.13,
839511,13.81,36.11,
840334,15.81,8.02,
841158,3.38,8.02,
841982,2.57,-20.06,
842806,-9.86,-44.13,
843630,-20.29,-28.08,
844455,-17.48,-40.12,
845280,-12.27,-72.21,
846104,-30.32,-72.21,
846928,-20.69,-68.2,
847752,-23.1,-88.26,
848575,-36.34,-116.34,
849399,-39.15,-116.34,
850223,-38.75,-116.34,
851047,-47.17,-148.44,
851870,-51.58,-140.41,
852694,-50.38,-152.45,
853518,-64.82,-160.47,
854342,-66.03,-216.64,
855164,-68.03,-188.55,
855987,-73.65,-180.53,
856811,-77.26,-200.59,
857636,-74.85,-216.64,
858457,-71.24,-220.65,
859283,-83.68,-224.66,
860107,-79.27,-236.69,
860930,-79.67,-248.73,
861754,-82.88,-248.73,
862577,-80.47,-248.73,
863400,-88.49,-212.62,
864224,-94.91,-268.79,
865048,-87.69,-264.78,
865871,-85.69,-240.71,
866697,-91.7,-236.69,
867521,-86.89,-240.71,
868345,-84.48,-256.75,
869167,-83.68,-236.69,
869991,-82.48,-220.65,
870814,-74.85,-248.73,
871638,-74.45,-236.69,
872462,-73.25,-204.6,
873286,-69.64,-216.64,
874109,-88.89,-192.57,
874934,-79.27,-188.55,
875759,-68.43,-160.47,
876584,-66.03,-164.48,
877408,-52.39,-168.5,
878230,-46.77,-168.5,
879053,-57.2,-144.42,
879876,-45.97,-132.39,
880700,-43.96,-112.33,
881524,-35.54,-112.33,
882349,-29.12,-104.31,
883173,-27.51,-80.24,
883999,-32.73,-76.23,
884822,-33.13,-64.19,
885646,-20.29,-52.15,
886470,-18.29,-32.09,
887295,-5.85,-20.06,
888118,-5.45,-40.12,
888943,-10.66,4.01,
889767,-1.04,24.07,
890592,17.42,12.04,
891415,17.42,16.05,
892240,19.82,44.13,
893064,21.83,32.09,
893887,11,20.06,
894710,10.6,64.19,
895533,11,40.12,
896358,21.03,52.15,
897181,19.02,64.19,
898005,25.04,48.14,
898829,15.01,56.16,
899653,31.86,64.19,
900476,33.06,68.2,
901299,31.06,72.21,
902122,32.66,60.18,
902946,33.87,92.27,
903771,25.04,60.18,
904596,30.26,84.25,
905419,21.03,84.25,
906243,27.45,76.22,
907066,32.66,84.25,
907889,34.27,72.21,
908713,25.44,88.26,
909536,35.47,92.27,
910360,41.49,96.28,
911182,39.48,72.21,
912006,39.48,92.27,
912831,41.89,120.35,
913657,29.45,92.27,
914481,34.27,88.26,
915305,35.87,104.31,
916127,30.66,96.28,
916951,30.66,84.25,
917775,32.66,84.25,
918599,25.84,88.26,
919422,30.66,92.27,
920247,46.7,76.22,
921070,38.68,96.28,
921894,40.69,88.26,
922717,42.29,72.21,
923540,27.45,80.23,
924365,33.87,80.24,
925187,34.27,76.23,
926011,21.83,88.26,
926834,23.84,76.22,
927659,32.66,68.2,
928483,11.8,60.18,
929309,25.84,76.22,
930132,25.84,60.18,
930956,31.06,60.18,
931780,31.46,64.19,
932603,31.06,60.18,
933425,21.43,52.15,
934249,21.83,48.14,
935071,23.44,32.09,
935894,21.83,20.06,
936719,8.99,20.06,
937543,11,32.09,
938366,11.4,20.06,
939188,4.58,8.02,
940012,4.98,-4.01,
940836,3.38,-8.02,
941661,1.37,-36.11,
942486,0.17,-40.12,
943310,-9.06,-20.06,
944132,-18.69,-52.15,
944957,-19.09,-84.25,
945781,-28.32,-84.25,
946605,-31.12,-92.27,
947427,-36.34,-100.3,
948252,-34.33,-124.37,
949074,-47.57,-120.35,
949899,-46.37,-128.38,
950722,-43.96,-152.45,
951546,-45.17,-156.46,
952370,-51.99,-168.5,
953193,-51.99,-172.51,
954019,-66.83,-188.55,
954842,-68.03,-204.6,
955666,-66.03,-212.62,
956491,-72.05,-232.68,
957315,-85.28,-196.58,
958138,-84.48,-216.64,
958963,-91.3,-244.72,
959787,-89.3,-232.68,
960613,-86.49,-244.72,
961436,-90.9,-256.76,
962260,-81.27,-252.74,
963082,-88.09,-236.69,
963906,-88.09,-232.68,
964729,-84.48,-264.78,
965553,-82.48,-260.77,
966377,-87.29,-244.72,
967200,-79.67,-248.73,
968024,-93.71,-252.74,
968849,-96.12,-236.7,
969674,-89.7,-224.66,
970499,-80.87,-224.66,
971323,-76.46,-212.62,
972148,-70.44,-216.64,
972972,-67.23,-212.62,
973794,-75.66,-184.54,
974618,-62.82,-164.48,
975442,-57.6,-180.53,
976266,-56,-172.51,
977090,-52.79,-132.39,
977915,-49.18,-140.41,
978739,-61.61,-148.44,
979563,-45.17,-128.38,
980387,-38.75,-96.28,
981209,-41.96,-84.25,
982033,-29.52,-100.29,
982856,-26.71,-68.2,
983681,-25.11,-64.19,
984505,-19.89,-56.16,
985328,-10.26,-36.11,
986151,-12.67,-16.05,
986974,-5.05,-20.06,
987797,0.97,-8.02,
Time (us),Volts (mV),Amps (mA),Frequency (Hz)
0,3.19,-4.01,100
824,3.59,40.12,
1648,11.62,32.09,
2473,19.64,52.15,
3297,26.06,64.19,
4122,26.06,76.22,
4944,36.49,84.25,
5766,29.67,104.3,
6590,33.28,108.32,
7412,36.49,116.34,
8235,46.52,108.32,
9058,42.91,144.42,
9881,53.34,168.49,
10705,56.55,144.42,
11530,54.94,164.48,
12354,71.39,180.53,
13179,78.21,184.54,
14001,79.01,180.53,
14825,83.83,212.62,
15648,84.63,200.59,
16474,76.21,224.66,
17298,81.42,228.67,
18123,75,228.67,
18948,87.04,244.72,
19772,91.45,232.68,
20596,91.45,248.73,
21420,82.22,272.8,
22244,95.46,252.74,
23069,99.47,248.73,
23892,103.49,264.78,
24718,105.49,248.73,
25542,105.09,256.75,
26367,93.86,260.76,
27189,97.07,260.76,
28012,91.85,256.75,
28835,87.04,260.76,
29658,97.87,236.69,
30484,93.46,240.71,
31308,87.04,236.69,
32134,86.64,260.76,
32957,95.06,236.69,
33783,89.04,236.69,
34607,91.85,236.69,
35432,85.43,220.65,
36258,76.21,196.57,
37082,77.01,196.58,
37904,74.6,192.56,
38728,55.74,176.52,
39553,66.18,164.48,
40377,61.76,152.45,
41198,52.13,136.4,
42023,49.73,140.41,
42846,54.54,120.35,
43671,45.72,124.36,
44495,54.14,100.29,
45318,48.93,100.29,
46142,33.68,84.25,
46965,35.69,68.2,
47789,28.87,64.19,
48613,20.44,56.16,
49438,20.44,48.14,
50262,15.23,28.08,
51085,-0.02,8.02,
51909,-2.02,8.02,
52734,-2.83,-12.04,
53559,-5.64,-20.06,
54383,-0.82,-32.09,
55206,-3.23,-48.14,
56030,-21.68,-68.2,
56853,-20.48,-68.2,
57678,-24.09,-68.2,
58502,-33.32,-96.28,
59325,-37.33,-124.37,
60150,-44.55,-84.25,
60972,-63,-120.35,
61797,-56.58,-148.44,
62620,-55.38,-144.43,
63443,-59.79,-140.41,
64268,-57.39,-156.46,
65093,-60.2,-192.57,
65917,-73.84,-188.55,
66741,-67.82,-200.59,
67564,-68.22,-208.61,
68388,-81.46,-212.63,
69210,-78.25,-216.64,
70034,-76.24,-228.67,
70858,-91.49,-232.69,
71682,-87.07,-232.69,
72505,-83.06,-236.7,
73329,-85.07,-240.71,
74152,-88.28,-220.65,
74975,-75.84,-244.72,
75798,-87.07,-256.76,
76625,-88.28,-240.71,
77449,-84.67,-224.66,
78272,-85.87,-240.71,
79096,-82.26,-268.79,
79919,-82.26,-240.71,
80743,-91.89,-208.61,
81567,-83.86,-224.66,
82391,-83.06,-204.6,
83215,-80.25,-188.56,
84040,-73.43,-184.54,
84862,-55.78,-188.55,
85686,-54.18,-176.52,
86512,-57.79,-160.47,
87336,-52.17,-148.44,
88162,-48.56,-136.4,
88984,-46.15,-128.38,
89808,-41.74,-120.35,
90632,-47.36,-100.3,
91457,-54.18,-92.27,
92283,-38.93,-92.27,
93109,-30.11,-84.25,
93931,-25.29,-60.18,
94755,-18.07,-44.13,
95579,-10.85,-36.11,
96402,-14.86,-36.11,
97223,-9.25,-12.04,
98047,-2.02,-20.06,
98871,-3.23,-4.01,
99695,10.01,36.1,
100518,15.23,36.1,
101343,5.2,48.14,
102166,12.02,68.2,
102988,18.84,80.23,
103812,28.46,80.23,
104636,38.9,84.25,
105461,40.9,100.29,
106284,37.29,124.36,
107110,51.73,132.39,
107933,56.55,136.4,
108758,55.74,152.45,
109580,64.57,156.46,
110403,66.98,168.49,
111226,58.95,180.53,
112049,58.95,184.54,
112873,69.39,192.56,
113698,68.18,208.61,
114522,81.42,212.62,
115345,79.41,212.62,
116168,80.62,232.68,
116991,82.62,228.67,
117814,95.86,236.69,
118639,91.85,244.72,
119464,98.27,260.77,
120289,98.27,248.73,
121114,91.45,252.74,
121938,89.44,244.72,
122762,89.44,252.74,
123585,91.45,264.78,
124409,97.47,252.74,
125232,99.47,268.79,
126057,95.06,268.79,
126881,94.66,252.74,
127706,99.87,244.72,
128532,98.27,244.72,
129357,93.46,244.72,
130181,97.87,236.69,
131005,84.23,232.68,
131830,88.64,216.64,
132654,81.02,224.66,
133477,77.41,216.63,
134301,79.41,208.61,
135126,81.42,192.56,
135948,64.17,200.59,
136774,70.19,200.59,
137599,77.01,176.52,
138424,72.19,164.48,
139248,69.79,172.5,
140073,68.18,156.46,
140896,49.33,140.41,
141720,51.33,116.34,
142544,48.52,124.37,
143367,34.08,96.28,
144190,34.48,104.31,
145013,42.51,96.28,
145835,22.05,64.19,
146659,24.05,76.22,
147483,22.05,60.18,
148307,28.06,56.16,
149131,21.64,16.04,
149954,16.43,0,
150778,-4.43,16.05,
151602,-1.22,-12.04,
152426,-5.23,-40.12,
153248,-16.47,-32.1,
154072,-19.28,-32.09,
154895,-16.07,-56.17,
155719,-29.71,-64.19,
156543,-32.51,-80.24,
157367,-34.52,-88.26,
158190,-33.32,-104.31,
159013,-35.72,-112.33,
159836,-36.93,-128.38,
160658,-46.15,-140.42,
161483,-50.97,-140.41,
162308,-53.38,-148.44,
163133,-58.99,-172.51,
163955,-69.82,-172.51,
164780,-69.02,-176.52,
165605,-73.43,-200.59,
166429,-79.45,-216.64,
167253,-81.06,-216.64,
168078,-75.44,-192.57,
168900,-80.25,-228.67,
169723,-70.23,-248.73,
170548,-77.85,-228.67,
171373,-85.87,-236.7,
