Time (us),Volts (mV),Amps (mA),Frequency (Hz)
83235269,31.52,53.49,
83318009,22.7,50.82,
83400747,29.38,29.43,
83483485,31.79,53.49,
83566225,33.93,40.12,
83648964,25.64,42.8,
83731701,30.45,40.12,
83814439,26.17,18.73,
83897178,30.99,29.43,
83979915,32.06,18.73,
84062652,29.65,18.73,
84145389,24.84,48.14,
84228129,24.03,26.75,
84310870,28.31,32.1,
84393609,7.45,16.05,
84476347,2.37,-5.35,
84559086,-5.39,-40.11,
84641825,-1.91,-16.04,
84724565,-12.61,-45.47,
84807304,-8.59,-34.77,
84890041,3.44,-48.14,
84972779,-15.82,-56.16,
85055519,-9.4,-53.49,
85138258,-10.47,-56.16,
85220997,-1.37,-26.75,
85303737,-10.2,-24.07,
85386475,-6.72,-21.39,
85469216,-6.72,-66.86,
85551954,-27.85,-29.42,
85634693,-12.07,-34.77,
85717432,-25.44,-50.82,
85800171,-16.35,-40.11,
85882910,-25.98,-53.49,
85965648,-20.63,-69.54,
86048388,-21.97,-32.09,
86131127,-40.69,-66.86,
86213867,-35.61,-58.84,
86296604,-34.27,-82.91,
86379344,-28.65,-64.18,
86462083,-25.18,-74.88,
86544821,-19.56,-69.53,
86627560,-23.57,-45.46,
86710299,-34,-61.51,
86793038,-25.44,-61.51,
86875775,-29.72,-90.93,
86958515,-27.85,-77.56,
87041254,-32.67,-66.86,
87123996,-26.25,-69.54,
87206732,-21.43,-104.3,
87289471,-35.61,-56.16,
87372210,-29.99,-72.21,
87454950,-41.22,-85.58,
87537687,-40.15,-61.51,
87620428,-35.88,-53.49,
87703167,-32.67,-50.82,
87785906,-24.91,-48.14,
87868645,-23.3,-29.41,
87951386,-23.84,-37.44,
88034125,-27.85,-26.75,
88116866,-25.18,-32.09,
88199604,-14.48,-58.84,
88282342,-10.73,-45.46,
88365081,-17.42,-40.12,
88447820,-7.79,-24.07,
88530558,-17.69,-26.75,
88613297,-25.18,-64.18,
88696035,-16.35,-21.39,
88778775,-19.56,-18.72,
88861515,-6.19,-37.44,
88944256,-13.14,-66.86,
89026995,-2.18,-16.04,
89109732,-14.48,0,
89192472,-24.37,-56.16,
89275208,-1.64,-8.02,
89357947,10.13,21.4,
89440686,14.94,56.17,
89523426,12.8,21.4,
89606165,24.84,18.72,
89688903,25.91,29.42,
89771641,12.27,26.75,
89854380,28.58,29.42,
89937120,28.85,-10.7,
90019860,31.52,24.07,
90102600,28.58,8.02,
90185338,23.23,61.51,
90268075,32.33,42.79,
90350813,22.43,24.07,
90433552,32.06,18.73,
90516290,32.06,34.77,
90599029,26.44,58.84,
90681767,29.92,50.82,
90764506,40.88,61.51,
90847246,37.41,72.21,
90929985,26.17,61.52,
91012724,42.22,61.52,
91095464,37.41,53.5,
91178203,45.7,26.75,
91260943,43.02,64.19,
91343682,51.05,61.52,
91426420,46.5,56.17,
91509159,37.41,29.42,
91591898,37.94,61.51,
91674635,40.88,21.4,
91757375,39.28,85.59,
91840114,37.14,37.45,
91922852,45.16,45.47,
92005590,32.06,74.89,
92088329,37.14,32.1,
92171068,39.01,69.54,
92253807,32.33,69.54,
92336546,38.74,58.84,
92419285,42.49,13.37,
92502023,47.84,45.47,
92584761,45.97,24.07,
92667502,51.05,37.45,
92750243,33.13,74.89,
92832983,35.53,34.77,
92915721,34.2,61.52,
92998461,33.13,64.19,
93081201,41.95,66.86,
93163940,36.6,58.84,
93246678,34.46,29.42,
93329416,28.05,42.8,
93412156,17.35,64.19,
93494895,19.49,72.21,
93577634,28.31,24.07,
93660375,35.53,18.72,
93743112,27.51,5.35,
93825852,35,37.45,
93908592,25.1,64.19,
93991331,19.75,16.05,
94074069,29.12,48.14,
94156807,24.57,34.77,
94239546,29.12,10.7,
94322285,21.63,29.42,
94405025,10.13,-10.69,
94487764,9.32,-29.42,
94570504,-3.51,-42.79,
94653243,-3.51,-16.04,
94735983,-5.65,-34.77,
94818721,-4.05,-24.07,
94901460,-11.8,-61.52,
94984200,-16.08,-58.84,
95066939,-5.65,-48.14,
95149678,-17.96,-42.79,
95232418,-6.46,-37.44,
95315158,-15.55,-42.79,
95397898,-11.27,-50.82,
95480635,-12.61,-50.82,
95563374,-13.41,-34.77,
95646113,-14.48,-48.14,
95728852,-21.7,-58.84,
95811590,-16.35,-61.51,
95894330,-31.33,-58.84,
95977068,-27.85,-40.12,
96059807,-34.81,-56.16,
96142547,-17.96,-90.93,
96225286,-26.51,-69.54,
96308026,-26.78,-48.14,
96390764,-34.27,-40.11,
96473504,-44.97,-53.49,
96556244,-32.67,-45.47,
96638983,-24.11,-90.93,
96721720,-23.3,-61.51,
96804458,-28.12,-72.21,
96887197,-17.69,-80.23,
96969937,-27.85,-56.16,
97052674,-32.93,-82.91,
97135412,-17.69,-77.56,
97218149,-28.92,-64.18,
97300887,-23.84,-58.84,
97383626,-26.78,-80.23,
97466366,-26.25,-93.61,
97549106,-33.2,-42.79,
97631845,-36.14,-74.89,
97714581,-32.93,-32.09,
97797319,-34.54,-53.49,
97880058,-25.18,-26.74,
97962798,-24.37,-64.19,
98045537,-18.76,-34.76,
98128275,-21.7,-56.16,
98211015,-27.58,-40.11,
98293754,-16.89,-42.79,
98376494,-16.89,-10.7,
98459233,-11,-61.51,
98541973,-8.59,-56.16,
98624712,-11,-37.44,
98707450,-7.26,-32.09,
98790189,-15.55,-29.42,
98872928,-17.15,0,
98955667,-8.59,-32.09,
99038407,-13.94,-13.37,
99121145,-15.01,-2.67,
99203883,-3.78,-10.7,
Time (us),Volts (mV),Amps (mA),Frequency (Hz)
0,2.24,-2.68,2
41365,8.13,2.67,
82728,8.66,40.11,
124090,12.41,5.35,
165456,0.37,21.39,
206819,8.39,16.04,
248182,17.49,32.09,
289545,-1.5,26.74,
330907,14.81,34.77,
372271,17.22,24.07,
413634,18.82,21.39,
454997,11.34,32.09,
496362,19.63,8.02,
537725,23.91,61.51,
579087,17.22,26.74,
620451,31.66,-0.01,
661815,20.16,34.77,
703179,31.13,48.14,
744542,33.8,10.69,
785908,31.93,61.51,
827273,37.81,32.09,
868638,26.05,56.16,
910001,31.66,56.16,
951366,39.15,53.48,
992729,48.78,21.39,
1034092,41.83,21.39,
1075457,46.64,45.46,
1116822,48.78,37.44,
1158187,33.53,21.39,
1199550,45.3,37.44,
1240913,47.17,40.11,
1282277,46.1,42.79,
1323641,37.55,29.41,
1365002,39.69,66.86,
1406366,47.44,37.44,
1447730,24.71,72.2,
1489094,31.93,53.48,
1530460,41.56,42.79,
1571824,32.2,58.84,
1613186,31.66,50.81,
1654551,37.28,32.09,
1695915,41.02,32.09,
1737279,21.5,40.11,
1778644,43.97,2.67,
1820008,29.52,69.53,
1861373,24.17,64.19,
1902736,17.22,21.39,
1944101,25.51,13.37,
1985464,30.86,32.09,
2026828,22.3,48.14,
2068193,28.99,18.72,
2109556,30.59,2.67,
2150920,31.93,34.76,
2192284,21.23,18.72,
2233649,34.34,18.72,
2275013,27.92,18.72,
2316376,15.62,2.67,
2357740,25.24,-2.68,
2399103,23.37,13.37,
2440468,26.31,10.7,
2481832,8.39,29.42,
2523197,12.67,-26.75,
2564562,5.72,-37.45,
2605925,4.38,-42.8,
2647287,-3.11,-42.8,
2688650,-8.19,-18.73,
2730013,-2.84,-42.8,
2771378,-11.4,-77.57,
2812741,-5.51,-48.14,
2854104,-10.33,-50.82,
2895468,-12.2,-64.19,
2936831,-11.66,-80.24,
2978194,-22.1,-45.47,
3019558,-10.59,-77.57,
3060921,-28.51,-18.73,
3102286,-14.61,-64.19,
3143649,-26.11,-58.84,
3185013,-14.61,-64.19,
3226377,-28.78,-104.31,
3267740,-40.28,-61.52,
3309104,-23.7,-104.31,
3350468,-41.35,-72.22,
3391832,-29.05,-80.24,
3433196,-31.72,-50.82,
3474557,-26.11,-93.61,
3515919,-31.72,-96.29,
3557283,-37.88,-48.15,
3598647,-26.64,-69.54,
3640010,-36.81,-82.91,
3681376,-25.04,-117.68,
3722739,-33.06,-80.24,
3764102,-25.57,-93.61,
3805466,-28.25,-85.59,
3846830,-34.4,-82.91,
3888193,-26.11,-101.64,
3929556,-35.2,-74.89,
3970919,-29.85,-93.61,
4012282,-27.98,-74.89,
4053645,-22.63,-85.59,
4095009,-29.05,-98.96,
4136372,-26.37,-88.26,
4177738,-22.36,-128.38,
4219101,-38.41,-90.94,
4260465,-28.51,-58.84,
4301829,-35.47,-53.5,
4343195,-18.89,-90.94,
4384557,-29.05,-48.15,
4425921,-24.77,-48.14,
4467286,-17.01,-77.57,
4508650,-29.58,-48.14,
4550013,-26.37,-66.87,
4591376,-20.76,-72.21,
4632741,-22.36,-45.47,
4674102,-25.3,-37.45,
4715466,-20.49,-66.87,
4756829,-12.73,-45.47,
4798195,-28.51,-48.15,
4839559,-5.51,-66.87,
4880920,-14.87,-37.45,
4922284,2.24,-72.22,
4963648,4.65,10.69,
5005011,10.8,16.04,
5046375,14.28,-2.68,
5087738,1.44,0,
5129101,12.67,-5.35,
5170465,20.7,-8.03,
5211829,24.17,5.35,
5253193,18.02,0,
5294556,21.5,8.02,
5335919,26.31,26.74,
5377283,18.29,-5.35,
5418646,26.05,48.14,
5460008,30.06,26.74,
5501373,33.8,8.02,
5542737,33.8,0,
5584101,24.71,10.69,
5625465,34.6,18.72,
5666829,30.06,24.06,
5708194,31.4,58.84,
5749557,30.06,40.11,
5790919,37.28,32.09,
5832284,28.72,64.18,
5873645,42.09,18.72,
5915009,35.67,45.46,
5956373,29.52,56.16,
5997738,31.4,53.49,
6039099,37.28,26.74,
6080463,36.21,29.42,
6121826,21.23,40.11,
6163190,28.72,48.13,
6204553,35.14,34.77,
6245915,41.83,45.47,
6287278,34.07,66.86,
6328641,34.07,61.51,
6370004,45.57,66.86,
6411367,32.2,58.84,
6452730,40.76,80.23,
6494094,43.97,37.44,
6535457,42.9,32.09,
6576822,38.62,48.14,
6618187,35.41,66.86,
6659550,43.16,45.46,
6700912,33.8,45.46,
6742276,39.95,56.16,
6783639,37.28,66.86,
6825002,45.84,18.72,
6866367,33.53,72.2,
6907731,29.52,18.72,
6949095,44.23,26.74,
6990458,22.03,24.06,
7031821,30.86,37.44,
7073187,31.4,0,
7114549,30.59,10.69,
7155912,27.12,8.02,
7197276,19.63,2.67,
7238639,25.78,34.77,
7280002,10,21.39,
7321365,20.43,24.06,
7362727,19.63,10.69,
7404089,24.71,-0.01,
7445453,12.67,0,
7486817,0.1,-32.1,
7528180,-2.84,-26.75,
7569544,-11.13,-29.42,
7610907,-19.42,-37.45,
7652271,-3.11,-34.77,
7693632,-3.64,-40.12,
7734995,-15.68,-34.77,
7776360,-6.32,-66.87,
7817723,-2.57,-45.47,
7859087,-18.35,-66.87,
7900452,-9.79,-61.52,
7941815,-15.41,-64.19,
7983180,-8.46,-66.87,
8024543,-16.21,-77.56,
8065906,-14.07,-93.61,
8107270,-14.61,-80.24,
8148633,-27.44,-64.19,
8189996,-21.03,-115.01,
8231361,-24.5,-64.19,
8272724,-9.79,-123.03,
8314087,-24.5,-98.96,
8355451,-24.77,-96.28,
8396816,-23.97,-64.19,
8438177,-37.34,-112.34,
8479541,-25.84,-77.57,
8520905,-35.2,-106.98,
8562269,-22.9,-82.91,
8603630,-41.62,-66.87,
8644995,-37.61,-69.54,
8686359,-30.92,-115.01,
8727722,-37.61,-115.01,
8769084,-36.54,-96.29,
8810448,-40.82,-66.87,
8851811,-29.85,-90.94,
8893174,-44.83,-69.54,
8934540,-35.2,-93.61,
8975900,-37.34,-61.52,
9017265,-51.25,-101.64,
9058628,-40.28,-77.57,
9099991,-33.06,-58.85,
9141355,-33.33,-85.59,
9182720,-32.26,-90.94,
9224083,-29.85,-50.82,
9265449,-27.18,-64.19,
9306812,-24.77,-88.26,
9348175,-30.92,-53.49,
9389540,-25.84,-69.54,
9430903,-15.94,-29.42,
9472267,-25.04,-56.17,
9513630,-20.22,-53.49,
9554994,-12.73,-64.19,
9596357,-14.34,-66.87,
9637721,-20.22,-40.12,
9679085,-11.66,-66.87,
9720447,-6.05,-53.49,
9761810,-15.41,-32.1,
9803174,-4.18,-32.1,
9844539,-4.18,-50.82,
9885901,-7.65,-45.47,
9927265,0.1,-2.68,
9968628,1.44,10.7,
10009991,10.27,2.67,
10051354,-0.43,32.09,
10092717,11.6,45.46,
10134082,15.35,26.74,
10175447,16.69,10.69,
10216810,13.48,-8.03,
10258173,14.01,-2.68,
10299536,22.03,42.79,
10340898,16.69,26.74,
10382263,18.56,42.79,
10423625,21.23,34.76,
10464987,21.23,26.74,
10506352,22.84,32.09,
10547716,25.51,34.77,
10589080,35.14,50.81,
10630444,21.5,29.41,
10671807,33,50.81,
10713170,27.92,32.09,
10754533,38.88,21.39,
10795896,31.93,40.11,
10837258,34.87,18.72,
10878623,43.43,40.12,
10919986,31.66,21.39,
10961352,40.22,58.84,
11002716,42.36,34.77,
11044080,41.83,90.93,
11085444,43.97,37.44,
11126807,42.63,56.16,
11168171,46.37,24.06,
11209536,35.67,48.13,
11250900,42.36,45.46,
11292265,41.02,0,
11333628,37.81,77.56,
11374992,36.74,50.81,
11416355,41.29,58.84,
11457716,34.6,61.51,
11499078,32.46,18.72,
11540442,27.65,74.88,
11581805,38.62,42.79,
11623167,34.87,32.09,
11664532,33.8,26.74,
11705896,27.12,53.48,
11747260,31.93,32.09,
11788624,21.77,18.72,
11829988,32.73,21.39,
11871352,26.58,37.44,
11912715,28.99,29.42,
11954076,27.38,29.42,
11995439,31.66,58.84,
12036803,30.59,18.72,
12078166,22.3,-8.03,
12119531,32.73,8.02,
12160894,22.57,24.07,
12202259,31.13,21.39,
12243623,22.57,2.67,
12284987,24.98,26.74,
12326352,21.77,8.02,
12367713,20.43,-21.4,
12409076,19.89,-10.71,
12450440,11.87,-37.45,
12491805,15.08,-50.82,
12533168,-2.57,-40.12,
12574533,2.51,-21.4,
12615895,-0.43,-58.84,
12657260,-5.78,-37.45,
12698624,-4.98,-16.05,
12739986,-10.06,-64.19,
12781351,-0.7,-45.47,
12822715,-15.14,-104.31,
12864080,-11.4,-61.52,
12905443,-7.39,-80.24,
12946806,-13.54,-34.77,
12988168,-24.5,-101.64,
13029532,-37.88,-61.52,
13070895,-22.63,-45.47,
13112259,-29.05,-72.22,
13153622,-28.78,-58.84,
13194986,-26.11,-104.31,
13236352,-29.85,-93.61,
13277715,-36,-85.59,
13319079,-41.35,-85.59,
13360443,-34.4,-64.19,
13401805,-33.86,-77.56,
13443169,-33.06,-74.89,
13484534,-29.85,-74.9,
13525899,-26.37,-93.61,
13567262,-32.53,-117.68,
13608624,-39.75,-61.52,
13649989,-26.37,-115.01,
13691354,-39.48,-74.89,
13732717,-26.64,-104.31,
13774079,-26.37,-82.91,
13815445,-26.37,-96.28,
13856809,-30.39,-85.59,
13898171,-26.11,-112.34,
13939535,-27.44,-96.29,
13980899,-36.27,-88.26,
14022264,-27.18,-88.26,
14063628,-25.57,-101.64,
14104990,-26.11,-45.47,
14146355,-33.06,-106.99,
14187718,-27.18,-82.91,
14229079,-14.87,-85.59,
14270444,-33.06,-48.15,
14311806,-28.78,-42.8,
14353170,-17.82,-90.94,
14394535,-15.68,-58.84,
14435899,-24.77,-56.17,
14477265,-30.65,-21.4,
14518629,-16.75,-77.56,
14559991,-27.71,-72.22,
14601356,-21.03,-21.4,
14642719,-18.35,-48.14,
14684083,-15.41,-53.49,
14725449,-20.76,-48.14,
14766812,-22.36,-29.42,
14808177,-7.39,-26.75,
14849543,-16.75,-45.47,
14890906,1.17,18.72,
14932270,11.6,-18.72,
14973634,15.08,-2.68,
15014998,11.34,-8.02,
15056363,17.75,18.72,
15097725,25.24,-29.42,
15139088,8.66,-10.7,
15180452,22.84,8.02,
15221815,17.75,26.74,
15263181,31.93,-10.71,
15304544,21.5,42.79,
15345905,26.85,24.06,
15387269,37.81,21.39,
15428630,21.77,45.46,
15469994,28.19,18.72,
15511358,23.1,53.48,
15552722,36.48,-10.7,
15594085,27.12,61.51,
15635449,35.41,56.16,
15676812,31.13,82.91,
15718176,28.72,18.72,
15759541,37.01,66.86,
15800904,33.8,45.46,
15842269,46.91,21.39,
15883634,33,58.84,
15924996,34.6,53.49,
15966361,38.35,26.74,
16007723,24.71,56.16,
16049087,28.19,42.79,
16090452,30.33,56.16,
16131814,41.29,29.42,
16173177,22.03,53.49,
16214542,35.94,58.84,
16255906,34.6,64.19,
16297271,39.95,21.39,
16338634,45.03,37.44,
16379998,33.8,50.81,
16421363,41.29,77.56,
16462725,38.08,32.09,
16504089,39.95,34.77,
16545454,37.81,61.51,
16586816,39.15,48.13,
16628182,38.62,18.72,
16669546,36.48,29.42,
16710910,44.5,29.42,
16752274,27.12,21.39,
16793636,41.29,18.72,
16835000,29.26,40.11,
16876362,37.28,50.81,
16917724,32.2,50.81,
16959086,33.27,16.04,
17000451,36.74,10.7,
17041814,26.31,45.46,
17083179,31.66,5.34,
17124542,27.92,34.77,
17165903,33.27,5.35,
17207267,21.23,8.02,
17248631,24.44,-10.7,
17289996,23.37,-13.38,
17331360,9.46,-24.08,
17372724,16.95,-5.35,
17414088,9.46,-42.8,
17455452,4.92,-48.14,
17496814,0.64,-58.85,
17538177,-15.14,-10.7,
17579541,-9.26,-45.47,
17620904,-18.08,-42.79,
17662267,-2.84,-53.49,
17703629,-7.39,-64.19,
17744993,-4.18,-77.56,
17786358,-13.27,-64.19,
17827720,-16.48,-50.82,
17869083,-2.57,-72.22,
17910447,-26.91,-40.12,
17951810,-13,-93.61,
17993172,-14.34,-74.89,
18034537,-7.92,-72.21,
18075900,-20.22,-56.17,
18117265,-18.89,-58.84,
18158628,-17.01,-82.92,
18199991,-28.78,-80.24,
18241356,-21.29,-106.98,
18282719,-26.64,-88.27,
18324080,-19.96,-115.01,
18365443,-23.7,-93.61,
18406807,-24.77,-93.61,
18448171,-33.6,-96.28,
18489536,-41.62,-101.64,
18530901,-30.39,-88.26,
18572265,-27.98,-82.91,
18613627,-40.55,-82.91,
18654990,-33.6,-82.91,
18696354,-33.6,-93.61,
18737718,-41.62,-64.19,
18779080,-39.48,-96.29,
18820445,-43.49,-77.57,
18861809,-38.68,-88.26,
18903171,-31.46,-85.59,
18944535,-42.15,-80.24,
18985897,-36.27,-80.24,
19027261,-41.08,-88.26,
19068626,-44.29,-85.59,
19109989,-31.46,-90.94,
19151354,-35.74,-53.5,
19192717,-16.21,-77.56,
19234080,-30.65,-80.24,
19275446,-18.35,-77.56,
19316809,-30.65,-42.8,
19358172,-31.19,-42.8,
19399536,-23.7,-48.15,
19440898,-24.23,-42.8,
19482262,-9.53,-56.16,
19523626,-19.15,-45.47,
19564990,-11.4,-58.85,
19606355,-15.14,-5.35,
19647719,-7.92,-32.09,
19689082,-14.61,-40.12,
19730447,-9.79,-24.08,
19771808,-2.04,-29.42,
19813172,-13.54,-40.12,
19854534,16.15,5.35,
19895898,7.06,-37.45,
19937262,17.49,5.34,
19978624,5.72,13.37,
20019988,11.6,8.02,
20061352,18.29,-16.05,
20102715,5.72,29.42,
20144079,16.15,8.02,
20185443,17.75,5.35,
20226806,27.38,-21.4,
20268170,7.59,45.46,
20309535,16.15,-5.35,
20350898,25.24,32.09,
20392262,14.28,37.44,
20433624,16.42,58.84,
20474987,24.98,16.04,
20516352,27.12,85.58,
20557714,31.4,24.07,
20599078,28.19,48.14,
20640442,40.22,45.46,
20681806,28.19,48.14,
20723170,36.21,40.12,
20764534,41.02,18.72,
20805897,42.09,56.16,
20847262,37.01,34.76,
20888626,35.41,74.88,
20929990,50.12,37.44,
20971356,27.12,42.79,
21012719,41.02,69.53,
21054082,45.03,42.79,
21095444,49.31,24.06,
21136808,43.16,45.46,
21178172,37.81,53.49,
21219537,49.05,24.07,
21260899,37.28,58.84,
21302264,38.88,42.79,
21343627,40.76,42.79,
21384990,43.97,72.21,
21426354,35.94,53.48,
21467716,44.5,18.72,
21509080,44.77,66.86,
21550446,28.72,37.44,
21591808,33.27,48.14,
21633170,40.22,13.37,
21674537,31.93,58.84,
21715902,28.72,13.36,
21757266,26.85,34.77,
21798629,30.33,18.72,
21839995,19.36,18.72,
21881359,21.23,18.72,
21922721,24.44,34.76,
21964083,34.87,5.35,
22005448,24.17,29.42,
22046812,30.59,2.67,
22088175,33.27,29.42,
22129539,18.29,8.02,
22170901,26.05,-10.7,
22212265,26.05,-8.03,
22253629,19.89,18.72,
22294993,22.03,16.04,
22336357,22.03,0,
22377721,9.73,-29.42,
22419083,-2.04,-13.38,
22460447,7.86,-61.52,
22501811,-2.84,-18.72,
22543175,4.11,-26.75,
22584538,-9.79,-56.17,
22625901,-4.98,-42.8,
22667267,-13,-29.42,
22708630,-11.66,-74.89,
22749992,-13.27,-40.12,
22791358,-11.93,-69.54,
22832723,-13.54,-29.42,
22874085,-18.89,-85.59,
22915450,-21.83,-34.78,
22956812,-22.1,-93.61,
22998179,-20.49,-64.19,
23039543,-28.25,-48.15,
23080908,-35.2,-88.26,
23122273,-25.84,-69.54,
23163636,-31.19,-90.94,
23205000,-29.58,-85.59,
23246363,-30.92,-98.96,
23287726,-29.85,-82.92,
23329089,-44.03,-72.21,
23370453,-34.13,-85.59,
23411817,-28.25,-85.59,
23453181,-38.41,-109.66,
23494543,-30.92,-69.54,
23535906,-31.46,-90.94,
23577271,-33.86,-80.24,
23618634,-30.65,-109.66,
23659996,-33.33,-88.26,
23701361,-34.4,-74.89,
23742723,-36.54,-80.24,
23784086,-32.26,-58.85,
23825449,-25.3,-115.01,
23866813,-23.43,-98.96,
23908175,-32.53,-85.59,
23949540,-27.44,-82.92,
23990902,-17.82,-101.64,
24032268,-38.68,-66.87,
24073632,-25.84,-45.47,
24114994,-29.58,-66.87,
24156358,-24.23,-72.22,
24197720,-29.32,-93.61,
24239084,-24.23,-45.47,
24280448,-19.96,-72.21,
24321809,-35.74,-69.54,
24363173,-22.1,-42.8,
24404536,-24.5,-53.49,
24445901,-17.82,-45.47,
24487265,-23.7,-42.8,
24528627,-15.94,-42.8,
24569990,-16.48,-72.22,
24611355,-30.92,-26.75,
24652718,-22.36,-13.38,
24694082,-16.75,-29.42,
24735447,-16.21,-32.1,
24776811,-9.53,-53.49,
24818174,15.35,8.02,
24859537,10.8,-13.38,
24900900,0.1,34.77,
24942265,12.14,21.39,
24983628,16.69,0,
25024991,24.98,-5.35,
25066354,14.01,24.06,
25107718,26.58,0,
25149081,27.65,21.39,
25190446,12.94,24.07,
25231808,25.78,5.35,
25273172,26.31,50.81,
25314535,32.46,16.04,
25355897,29.26,24.06,
25397262,38.08,32.09,
25438624,28.45,66.86,
25479988,16.95,45.47,
25521352,25.24,45.46,
25562716,29.79,56.16,
25604080,38.62,56.16,
25645444,29.52,40.11,
25686807,38.88,53.49,
25728169,34.34,24.06,
25769533,28.19,13.37,
25810895,36.21,29.42,
25852260,26.85,50.81,
25893623,42.36,37.44,
25934987,27.65,61.51,
25976351,30.06,58.84,
26017714,37.01,42.79,
26059078,32.2,50.81,
26100441,30.06,50.81,
26141806,24.17,56.16,
26183169,38.62,56.16,
26224533,33.53,8.02,
26265896,41.83,50.81,
26307261,42.36,45.46,
26348625,38.35,26.74,
26389988,39.42,21.39,
26431352,38.08,32.09,
26472715,44.77,45.46,
26514079,37.81,-5.35,
26555443,44.77,13.37,
26596806,38.62,45.46,
26638170,46.64,34.77,
26679534,35.14,53.48,
26720897,28.99,40.12,
26762262,42.09,40.11,
26803624,28.19,61.51,
26844988,31.4,42.79,
26886352,29.79,61.51,
26927716,31.13,-2.68,
26969080,26.31,42.79,
27010443,30.33,2.67,
27051805,31.13,32.09,
27093169,18.02,16.04,
27134533,16.15,34.77,
27175896,18.82,-5.35,
27217261,29.52,-18.73,
27258623,13.74,-18.73,
27299986,19.89,-2.68,
27341352,9.46,-37.45,
27382715,-10.86,-21.4,
27424077,-0.43,-37.45,
27465441,0.37,-56.17,
27506805,-3.64,-48.15,
27548167,-14.07,-53.5,
27589532,-10.33,-66.87,
27630895,-13,-61.52,
27672261,-18.62,-58.85,
27713624,-9.26,-98.96,
27754988,-9.53,-66.87,
27796351,-5.51,-82.91,
27837714,-15.41,-74.89,
27879077,-15.41,-48.15,
27920441,-11.93,-117.68,
27961804,-26.91,-61.52,
28003167,-21.83,-69.54,
28044532,-21.83,-72.22,
28085895,-19.42,-66.87,
28127261,-25.57,-93.61,
28168624,-20.76,-58.84,
28209985,-22.9,-109.66,
28251348,-41.35,-61.52,
28292711,-25.84,-90.94,
28334075,-27.18,-88.26,
28375438,-27.71,-66.87,
28416801,-34.93,-58.84,
28458164,-37.88,-85.59,
28499531,-29.05,-90.94,
28540894,-45.1,-50.82,
28582258,-36.54,-82.91,
28623622,-36.81,-96.28,
28664986,-32.26,-85.59,
28706350,-42.42,-74.89,
28747715,-32.26,-74.89,
28789081,-39.48,-98.96,
28830443,-36.54,-61.52,
28871806,-44.83,-77.57,
28913169,-41.35,-77.56,
28954534,-34.67,-117.68,
28995898,-51.78,-72.22,
29037262,-30.39,-66.87,
29078624,-27.71,-72.22,
29119989,-23.97,-61.52,
29161354,-37.88,-74.89,
29202716,-27.71,-53.49,
29244080,-16.75,-72.21,
29285445,-29.85,-29.42,
29326808,-19.15,-85.59,
29368172,-14.34,-90.94,
29409536,-13.54,-64.19,
29450899,-16.75,-50.82,
29492263,-11.13,-53.5,
29533626,-7.39,-69.54,
29574989,-11.13,-13.38,
29616351,-5.25,-48.15,
29657714,-10.86,-40.12,
29699077,-5.78,-16.05,
29740442,-0.97,-48.15,
29781804,7.86,-16.05,
29823166,15.62,-21.4,
29864531,-0.43,21.39,
29905893,15.35,13.37,
29947257,12.14,24.07,
29988620,13.74,21.39,
30029984,8.66,13.37,
30071349,9.2,45.46,
30112712,24.17,18.72,
30154076,13.21,-24.07,
30195439,17.22,2.67,
30236803,18.56,16.05,
30278166,25.78,13.37,
30319529,3.58,66.86,
30360891,21.23,32.09,
30402254,24.44,45.46,
30443618,5.45,21.39,
30484983,24.44,48.13,
30526348,35.94,5.34,
30567710,33.27,34.77,
30609072,29.52,58.84,
30650437,38.35,48.14,
30691800,40.49,53.49,
30733163,27.92,40.11,
30774528,41.83,8.02,
30815890,26.58,37.44,
30857253,47.71,40.11,
30898616,40.49,32.09,
30939980,42.36,40.11,
30981345,40.76,74.88,
31022708,39.95,29.41,
31064071,40.49,45.46,
31105436,44.77,40.11,
31146799,42.63,26.74,
31188162,38.88,29.42,
31229527,42.09,42.79,
31270891,38.62,40.11,
31312255,35.94,61.51,
31353618,35.67,58.84,
31394980,31.66,53.49,
31436345,46.64,-10.7,
31477707,27.38,66.86,
31519070,33.8,26.74,
31560435,39.95,18.72,
31601796,34.87,2.67,
31643158,34.34,8.02,
31684521,24.44,48.13,
31725884,45.57,26.74,
31767249,15.08,37.44,
31808613,31.93,2.67,
31849974,26.85,34.77,
31891338,22.03,29.42,
31932701,29.79,5.35,
31974064,22.3,21.39,
32015428,26.31,29.41,
32056790,19.36,13.37,
32098154,23.37,10.69,
32139520,24.71,45.46,
32180883,25.51,13.37,
32222246,18.02,-21.4,
32263607,17.22,18.72,
32304971,18.82,-50.82,
32346334,-2.84,-34.77,
32387697,8.66,-50.82,
32429059,3.58,-29.42,
32470423,5.99,-50.82,
32511786,-0.7,-45.47,
32553150,3.85,-90.94,
32594514,-1.77,-45.47,
32635877,-12.2,-24.08,
32677240,-1.77,-56.17,
32718603,-12.47,-58.84,
32759968,-13.54,-53.49,
32801331,-24.5,-42.8,
32842694,-8.72,-90.94,
32884056,-22.9,-85.59,
32925420,-39.21,-37.45,
32966784,-24.23,-85.59,
33008145,-29.32,-56.17,
33049510,-26.91,-80.24,
33090875,-25.04,-82.92,
33132240,-32.53,-64.19,
33173602,-27.71,-109.66,
33214965,-49.91,-80.24,
33256330,-39.75,-90.94,
